Magnitude,Longitude,Latitude,Title
4.7,141.7918,37.8203,"M 4.7 - 79 km SSE of Ishinomaki, Japan"
1.5,-147.288,63.5285,"M 1.5 - 83 km ESE of Denali Park, Alaska"
3.12,-66.3991666666667,19.0175,"M 3.1 - 61 km N of Brenas, Puerto Rico"
2.0,-151.5315,61.3869,"M 2.0 - 36 km NW of Beluga, Alaska"
1.1,-119.1086,39.5928,"M 1.1 - 12 km E of Fernley, Nevada"
1.51,-114.6185,44.2923333,"M 1.5 - 17 km WNW of Clayton, Idaho"
1.0,-116.2113333,33.0515,"M 1.0 - 13km SW of Ocotillo Wells, CA"
1.76,-115.204,44.36,"M 1.8 - 26 km NW of Stanley, Idaho"
2.0,-143.6466,62.8607,"M 2.0 - 9 km SE of Mentasta Lake, Alaska"
2.19,-66.9296666666667,17.9713333333333,"M 2.2 - 2 km W of Guánica, Puerto Rico"
1.31,-117.6968333,35.8581667,"M 1.3 - 21km ESE of Little Lake, CA"
4.7,-45.4778,25.0692,M 4.7 - northern Mid-Atlantic Ridge
1.02,-117.6371667,35.8273333,"M 1.0 - 22km WNW of Searles Valley, CA"
1.5,-150.0839,61.388,"M 1.5 - 6 km WNW of Point MacKenzie, Alaska"
2.22,-66.9731666666667,17.951,"M 2.2 - 7 km WSW of Guánica, Puerto Rico"
1.29,-89.5371667,36.316,"M 1.3 - 7 km NW of Ridgely, Tennessee"
2.09,-155.651333333333,19.4971666666667,"M 2.1 - 22 km ENE of Honaunau-Napoopoo, Hawaii"
1.9,-116.3735,33.3875,"M 1.9 - 15km N of Borrego Springs, CA"
4.2,-78.0136,-1.6507,"M 4.2 - 7 km NW of Palora, Ecuador"
1.38,-117.5425,35.728,"M 1.4 - 13km WSW of Searles Valley, CA"
1.83000004,-155.412338256836,19.2175006866455,"M 1.8 - 7 km ENE of Pāhala, Hawaii"
1.33,-116.577,33.4453333,"M 1.3 - 15km SE of Anza, CA"
1.29,-95.5485,35.1,"M 1.3 - 11 km ESE of Crowder, Oklahoma"
2.23,-66.7148333333333,17.9288333333333,"M 2.2 - 7 km S of Tallaboa, Puerto Rico"
1.43,-121.1708333,40.2236667,"M 1.4 - 1km NE of Almanor, CA"
1.9,-152.1593,60.4483,"M 1.9 - 47 km W of Cohoe, Alaska"
2.7,-155.656666666667,19.4983333333333,"M 2.7 - Island of Hawaii, Hawaii"
1.9,-145.6683,61.1284,"M 1.9 - 36 km E of Valdez, Alaska"
1.29,-95.552,35.10983333,"M 1.3 - 10 km E of Crowder, Oklahoma"
0.97,-116.2155,33.0553333,"M 1.0 - 12km SW of Ocotillo Wells, CA"
1.08,-116.2115,33.0513333,"M 1.1 - 13km SW of Ocotillo Wells, CA"
2.03999996,-155.467330932617,19.1908340454102,"M 2.0 - 1 km SE of Pāhala, Hawaii"
1.1,-149.3173,64.5603,"M 1.1 - 10 km WSW of Four Mile Road, Alaska"
2.7,-144.3689,69.6006,"M 2.7 - 65 km SSW of Kaktovik, Alaska"
4.5,-45.4089,25.0887,M 4.5 - northern Mid-Atlantic Ridge
4.7,-45.2489,25.0234,M 4.7 - northern Mid-Atlantic Ridge
1.01,-122.8284988,38.8118324,"M 1.0 - 7km WNW of The Geysers, CA"
1.59,-110.3031667,39.4165,"M 1.6 - 16 km SSE of Sunnyside, Utah"
1.75,-110.3001667,39.4156667,"M 1.8 - 16 km SSE of Sunnyside, Utah"
2.19,178.311166666667,52.0331666666667,"M 2.2 - Rat Islands, Aleutian Islands, Alaska"
1.9,-97.54033333,36.12783333,"M 1.9 - 8 km ESE of Marshall, Oklahoma"
1.11,-121.4158333,36.8293333,"M 1.1 - 2km SW of Hollister, CA"
1.4,-119.1538,39.5175,"M 1.4 - 12 km NNE of Silver Springs, Nevada"
1.53,-110.3031667,39.4188333,"M 1.5 - 16 km SSE of Sunnyside, Utah"
2.4,-165.261,53.5328,"M 2.4 - 74 km SSE of Akutan, Alaska"
2.2,-104.1782829,31.56132642,"M 2.2 - 45 km NW of Toyah, Texas"
1.22,-116.2118333,33.0523333,"M 1.2 - 13km SW of Ocotillo Wells, CA"
2.12,-66.9513333333333,18.0111666666667,M 2.1 - Puerto Rico region
5.1,123.9702,25.7876,"M 5.1 - 160 km N of Ishigaki, Japan"
4.5,-45.4725,25.1627,M 4.5 - northern Mid-Atlantic Ridge
2.46,-115.2711667,32.253,"M 2.5 - 10km WNW of Alberto Oviedo Mota, B.C., MX"
4.3,141.9052,37.7623,"M 4.3 - 85 km ENE of Namie, Japan"
2.6,-151.2207,63.4377,"M 2.6 - 27 km ESE of Denali National Park, Alaska"
1.75,-155.39616394043,19.2224998474121,"M 1.8 - 8 km ENE of Pāhala, Hawaii"
2.04,-66.9096666666667,17.9158333333333,"M 2.0 - 6 km S of Guánica, Puerto Rico"
3.35,-67.6075,18.2175,"M 3.4 - 39 km WSW of Stella, Puerto Rico"
1.1,-118.175,38.4712,"M 1.1 - 10 km NNW of Mina, Nevada"
1.6,-147.4136,64.2308,"M 1.6 - 40 km SW of Salcha, Alaska"
2.24,-66.8845,17.878,"M 2.2 - 10 km SSE of Guánica, Puerto Rico"
2.22000003,-155.412673950195,19.2201671600342,"M 2.2 - 7 km ENE of Pāhala, Hawaii"
1.25,-117.4543333,35.6361667,"M 1.3 - 15km SSW of Searles Valley, CA"
4.0,139.3749,36.8441,"M 4.0 - 23 km WNW of Nikkō, Japan"
1.16,-122.3966667,38.0866667,"M 1.2 - 11km ESE of Black Point-Green Point, CA"
1.12,-116.2103333,33.0513333,"M 1.1 - 13km SW of Ocotillo Wells, CA"
1.2,-119.5141,38.539,"M 1.2 - 3 km SSW of Coleville, California"
4.3,-179.8313,-31.6523,M 4.3 - Kermadec Islands region
1.45,-117.5975,34.0248333,"M 1.5 - 4km SE of Ontario, CA"
1.4,-150.6851,61.275,"M 1.4 - 26 km NE of Beluga, Alaska"
1.07,-121.13,36.5395,"M 1.1 - 2km NE of Pinnacles, CA"
1.4,-148.9323,63.9616,"M 1.4 - 10 km SE of Ferry, Alaska"
2.1,-152.0329,61.752,"M 2.1 - 42 km SW of Skwentna, Alaska"
4.8,-45.2499,25.3875,M 4.8 - northern Mid-Atlantic Ridge
2.01,-123.0518333,39.0705,"M 2.0 - 12km WNW of Lakeport, CA"
4.5,143.5091,12.1299,"M 4.5 - 177 km SW of Merizo Village, Guam"
1.8,-152.0911,60.2851,M 1.8 - Southern Alaska
4.1,54.4447,26.971,"M 4.1 - 62 km NE of Kīsh, Iran"
4.2,54.5923,26.8796,"M 4.2 - 45 km NW of Bandar-e Lengeh, Iran"
1.3,-110.9345,46.2593333,"M 1.3 - 32 km S of White Sulphur Springs, Montana"
1.03,-117.7788333,36.0291667,"M 1.0 - 15km E of Coso Junction, CA"
1.88,-123.8188333,40.144,"M 1.9 - 3km N of Redway, CA"
1.52,-122.0811667,40.7976667,"M 1.5 - 12km W of Round Mountain, CA"
1.4,-117.6628333,33.8178333,"M 1.4 - 10km WSW of Corona, CA"
4.5,128.94,-7.5206,"M 4.5 - 240 km ENE of Lospalos, Timor Leste"
1.48,-110.2963333,39.4108333,"M 1.5 - 17 km SSE of Sunnyside, Utah"
1.6,-150.8672,60.9175,"M 1.6 - 9 km W of Point Possession, Alaska"
1.84,-97.72633333,35.95033333,"M 1.8 - 11 km W of Crescent, Oklahoma"
2.53,-116.7736667,34.0955,"M 2.5 - 19km WNW of Morongo Valley, CA"
1.87,-155.385162353516,19.2360000610352,"M 1.9 - 10 km ENE of Pāhala, Hawaii"
1.5,-104.3990183,31.65337795,"M 1.5 - 57 km S of Whites City, New Mexico"
4.3,146.4446,14.9893,"M 4.3 - 78 km ESE of Saipan, Northern Mariana Islands"
1.34,-117.5741667,35.7118333,"M 1.3 - 14km NE of Ridgecrest, CA"
1.5,-149.9061,61.5099,"M 1.5 - 2 km ESE of Big Lake, Alaska"
2.76,-115.1471667,32.16,"M 2.8 - 8km SSE of Alberto Oviedo Mota, B.C., MX"
1.75,-110.2875,39.4138333,"M 1.8 - 17 km SSE of Sunnyside, Utah"
4.3,138.9998,33.4589,"M 4.3 - 135 km S of Shimoda, Japan"
2.28,-155.231166666667,19.213,"M 2.3 - 25 km S of Volcano, Hawaii"
1.82000005,-155.246170043945,19.1590003967285,"M 1.8 - 24 km ESE of Pāhala, Hawaii"
4.9,-173.3077,-15.0416,"M 4.9 - 113 km NNE of Hihifo, Tonga"
4.1,-69.2507,-20.4675,"M 4.1 - 98 km ESE of Iquique, Chile"
4.4,119.2921,14.2238,"M 4.4 - 89 km WNW of Cabra, Philippines"
1.6,-110.2795,39.4146667,"M 1.6 - 17 km SSE of Sunnyside, Utah"
4.1,142.0237,37.7995,"M 4.1 - 93 km SE of Ishinomaki, Japan"
1.6,-108.931,38.2617,M 1.6 - Colorado
5.0,97.586,38.944,"M 5.0 - 99 km S of Laojunmiao, China"
4.3,139.4145,42.8937,"M 4.3 - 89 km W of Iwanai, Japan"
4.2,144.8598,36.7863,"M 4.2 - off the east coast of Honshu, Japan"
1.17,-97.82533333,35.26083333,"M 1.2 - 3 km SSW of Tuttle, Oklahoma"
1.59,-117.78,36.027,"M 1.6 - 15km NE of Little Lake, CA"
2.22,-155.411499023438,19.2121658325195,"M 2.2 - 7 km E of Pāhala, Hawaii"
1.4,-117.781,36.0283333,"M 1.4 - 15km E of Coso Junction, CA"
2.27,-155.466995239258,19.1988334655762,"M 2.3 - 1 km ESE of Pāhala, Hawaii"
2.24,-117.783,36.0285,"M 2.2 - 15km E of Coso Junction, CA"
1.7,-148.791,64.0423,"M 1.7 - 16 km E of Ferry, Alaska"
1.91999996,-155.456832885742,19.1698341369629,"M 1.9 - 4 km SSE of Pāhala, Hawaii"
4.0,141.9106,37.8398,"M 4.0 - 83 km SE of Ishinomaki, Japan"
4.1,54.5095,26.9646,"M 4.1 - 58 km NW of Bandar-e Lengeh, Iran"
4.5,54.5754,27.026,"M 4.5 - 60 km NNW of Bandar-e Lengeh, Iran"
1.8,-152.095,60.2539,"M 1.8 - 32 km NW of Ninilchik, Alaska"
3.18,-65.8426666666667,18.981,"M 3.2 - 60 km N of Loíza, Puerto Rico"
5.9,54.5777,27.0192,"M 5.9 - 59 km NNW of Bandar-e Lengeh, Iran"
1.4,-147.4777,64.9903,"M 1.4 Explosion - 7 km ENE of Fox, Alaska"
1.6,-149.8803,61.9026,"M 1.6 - 19 km NNE of Willow, Alaska"
4.4,158.0468,51.072,"M 4.4 - 117 km ESE of Ozernovskiy, Russia"
2.5,-98.96794577,28.7008667,"M 2.5 - 20 km E of Dilley, Texas"
1.48,-122.12066666666666,49.152166666666666,"M 1.5 Explosion - 12 km W of Chilliwack, Canada"
4.4,127.3423,1.7168,"M 4.4 - 74 km W of Tobelo, Indonesia"
2.6,-118.7644,38.9283,"M 2.6 - 4 km ESE of Schurz, Nevada"
1.84000003,-155.492172241211,19.2046661376953,"M 1.8 - 1 km W of Pāhala, Hawaii"
4.0,125.5063,25.7332,"M 4.0 - 104 km NNE of Hirara, Japan"
4.4,119.2405,13.9814,"M 4.4 - 88 km W of Cabra, Philippines"
1.3,-149.9037,61.8204,"M 1.3 - 10 km NE of Willow, Alaska"
1.4,-117.8977,38.1685,"M 1.4 - 30 km SE of Mina, Nevada"
1.44,-117.4996667,33.8713333,"M 1.4 Quarry Blast - 2km ESE of Home Gardens, CA"
2.01,-121.8298333,37.4673333,"M 2.0 - 8km ENE of Milpitas, CA"
4.0,141.8659,37.8641,"M 4.0 - 78 km SE of Ishinomaki, Japan"
1.28,-117.5216667,36.0771667,"M 1.3 - 36km NNW of Searles Valley, CA"
1.4,-149.9092,61.3743,"M 1.4 - 4 km ENE of Point MacKenzie, Alaska"
3.4,-100.2061,25.7316,"M 3.4 - 5 km WSW of Fraccionamiento Misión de San Javier, Mexico"
2.3499999,-155.485000610352,19.1573333740234,"M 2.3 - 5 km S of Pāhala, Hawaii"
1.17,-122.8160019,38.8256683,"M 1.2 - 8km NW of The Geysers, CA"
2.09,-91.1755,36.1023333,"M 2.1 - 5 km WNW of Powhatan, Arkansas"
4.4,122.3465,15.6525,"M 4.4 - 81 km NNE of Karligan, Philippines"
0.99,-121.5405,37.1543333,"M 1.0 - 10km NE of San Martin, CA"
2.12,-108.9263333,38.274,"M 2.1 - 28 km E of La Sal, Utah"
1.25,-117.7813333,36.0286667,"M 1.3 - 15km E of Coso Junction, CA"
1.02,-120.6596667,35.3588333,"M 1.0 - 6km SW of Santa Margarita, CA"
1.82,-119.3385,45.8665,"M 1.8 Explosion - 4 km NW of Hermiston, Oregon"
4.6,-25.3508,-57.9092,M 4.6 - South Sandwich Islands region
4.6,-173.3985,-16.0155,"M 4.6 - 43 km E of Hihifo, Tonga"
1.48,-110.3015,39.4171667,"M 1.5 - 16 km SSE of Sunnyside, Utah"
1.49,-110.3043333,39.4161667,"M 1.5 - 16 km SSE of Sunnyside, Utah"
4.2,98.4715,0.5844,"M 4.2 - 125 km SW of Padangsidempuan, Indonesia"
1.4,-151.7504,60.5817,"M 1.4 - 23 km W of Salamatof, Alaska"
1.26,-116.2113333,33.0513333,"M 1.3 - 13km SW of Ocotillo Wells, CA"
3.1,-153.2623,60.0607,"M 3.1 - 56 km ENE of Pedro Bay, Alaska"
4.5,66.4294,-27.4566,M 4.5 - Indian Ocean Triple Junction
4.5,-178.0414,-21.6224,"M 4.5 - 297 km W of Haveluloto, Tonga"
1.5,-145.4193,63.3495,"M 1.5 - 30 km NNE of Paxson, Alaska"
1.28,-67.0131666666667,17.9545,"M 1.3 - 4 km ESE of La Parguera, Puerto Rico"
1.94000006,-155.412506103516,19.2089996337891,"M 1.9 - 6 km E of Pāhala, Hawaii"
1.75,-66.9868333333333,18.011,"M 1.8 - 5 km SW of Liborio Negron Torres, Puerto Rico"
2.37,-155.138833333333,19.3221666666667,"M 2.4 - 15 km S of Fern Forest, Hawaii"
1.11,-117.236,34.0458333,"M 1.1 - 2km E of Loma Linda, CA"
2.2,-155.472671508789,19.1673336029053,"M 2.2 - 3 km S of Pāhala, Hawaii"
4.2,141.7449,37.714,"M 4.2 - 70 km ENE of Namie, Japan"
1.8,-149.2116,62.961,"M 1.8 - 49 km SSW of Cantwell, Alaska"
1.5,-150.0022,61.0867,"M 1.5 - 15 km SSW of Anchorage, Alaska"
2.49,-117.4201667,35.6375,"M 2.5 - 14km S of Searles Valley, CA"
2.06,-66.9491666666667,17.9736666666667,"M 2.1 - 3 km WSW of Fuig, Puerto Rico"
2.24,-155.411499023438,19.2218341827393,"M 2.2 - 7 km ENE of Pāhala, Hawaii"
2.34,-155.411499023438,19.2164993286133,"M 2.3 - 7 km ENE of Pāhala, Hawaii"
4.5,141.8993,37.8214,"M 4.5 - 84 km SE of Ishinomaki, Japan"
3.0,-105.2446,44.1032,"M 3.0 - 20 km SE of Sleepy Hollow, Wyoming"
1.87,-115.1573333,44.295,"M 1.9 - 19 km WNW of Stanley, Idaho"
4.6,141.8903,37.7948,"M 4.6 - 85 km ENE of Namie, Japan"
4.4,141.7693,37.7947,"M 4.4 - 76 km ENE of Namie, Japan"
2.44,-116.2131667,33.05,"M 2.4 - 13km SW of Ocotillo Wells, CA"
2.25,-66.8646666666667,17.9711666666667,"M 2.3 - 2 km ESE of Maria Antonia, Puerto Rico"
0.96,-122.7718353,38.8074989,"M 1.0 - 4km NNW of The Geysers, CA"
1.6,-96.828,34.3845,"M 1.6 Quarry Blast - 2 km S of Mill Creek, Oklahoma"
1.61,-110.2776667,39.4096667,"M 1.6 - 18 km SSE of Sunnyside, Utah"
4.2,148.4917,-5.9519,"M 4.2 - 97 km NE of Finschhafen, Papua New Guinea"
4.4,142.0053,37.8171,"M 4.4 - 90 km SE of Ishinomaki, Japan"
4.1,75.3139,35.7142,"M 4.1 - 54 km NNW of Skardu, Pakistan"
2.39,-155.38932800293,19.2473335266113,"M 2.4 - 10 km ENE of Pāhala, Hawaii"
1.02,-116.2803333,33.3048333,"M 1.0 - 10km ENE of Borrego Springs, CA"
4.2,141.6837,37.7137,"M 4.2 - 65 km ENE of Namie, Japan"
5.5,141.8531,37.8061,"M 5.5 - 83 km SE of Ishinomaki, Japan"
1.15,-122.8000031,38.8208351,"M 1.2 - 6km NW of The Geysers, CA"
4.2,141.9689,37.6772,"M 4.2 - 88 km ENE of Namie, Japan"
2.79,-97.50216667,36.278,"M 2.8 - 4 km W of Lucien, Oklahoma"
2.1,-150.5588,61.9601,"M 2.1 - 36 km NW of Willow, Alaska"
1.59,-67.1148333333333,17.9713333333333,"M 1.6 - 7 km W of La Parguera, Puerto Rico"
4.2,142.0215,37.7478,"M 4.2 - 94 km ENE of Namie, Japan"
2.26,-115.2021667,44.2783333,"M 2.3 - 22 km WNW of Stanley, Idaho"
4.5,-71.1329,-19.6695,"M 4.5 - 119 km WNW of Iquique, Chile"
4.4,141.9748,37.6926,"M 4.4 - 89 km ENE of Namie, Japan"
1.77999997,-155.474838256836,19.1966667175293,"M 1.8 - 0 km SSE of Pāhala, Hawaii"
0.9500000000000001,-121.83566666666667,48.75083333333333,"M 1.0 - 17 km SSE of Glacier, Washington"
7.3,141.587,37.7015,"M 7.3 - 57 km ENE of Namie, Japan"
6.0,141.6575,37.689,"M 6.0 - 62 km ENE of Namie, Japan"
2.3,-115.3162,37.1039,"M 2.3 - 31 km SSW of Alamo, Nevada"
1.9,-151.7505,65.7385,"M 1.9 - 65 km NNE of Tanana, Alaska"
1.28,178.354166666667,52.0035,"M 1.3 - Rat Islands, Aleutian Islands, Alaska"
4.1,-69.108,-20.131,"M 4.1 - 109 km E of Iquique, Chile"
1.9,-148.9336,60.4486,"M 1.9 - 24 km E of Crown Point, Alaska"
5.1,75.0378,35.6824,"M 5.1 - 68 km NW of Skardu, Pakistan"
1.6,-149.5848,62.3399,"M 1.6 - 24 km NE of Susitna North, Alaska"
1.12,-120.5203333,35.9668333,"M 1.1 - 11km NW of Parkfield, CA"
0.98,-120.664,36.094,"M 1.0 - 23km ENE of San Ardo, CA"
1.31,-122.4898333,37.6131667,"M 1.3 - 0km WSW of Pacifica, CA"
1.76999998,-155.43049621582,19.2101669311523,"M 1.8 - 5 km E of Pāhala, Hawaii"
1.83000004,-155.394836425781,19.2016658782959,"M 1.8 - 8 km E of Pāhala, Hawaii"
4.1,66.8343,31.945,"M 4.1 - 19 km SSW of Qalāt, Afghanistan"
2.26999998,-155.489669799805,19.1844997406006,"M 2.3 - 2 km SSW of Pāhala, Hawaii"
1.4,-150.6032,60.8668,"M 1.4 - 7 km SE of Point Possession, Alaska"
1.03,-116.9255,34.0445,"M 1.0 - 11km E of Yucaipa, CA"
1.5,-146.6814,61.6853,"M 1.5 - 34 km S of Nelchina, Alaska"
1.33,-122.02033333333334,47.308,"M 1.3 - 1 km W of Black Diamond, Washington"
1.2,-68.7695,45.321,"M 1.2 - 6 km SW of Seboeis, Maine"
1.07,-117.2205,35.9376667,"M 1.1 - 24km NE of Trona, CA"
4.7,-179.8949,-23.4176,M 4.7 - south of the Fiji Islands
1.3,-118.7474,38.0932,"M 1.3 - 35 km E of Mono City, California"
1.6,-152.9849,59.9573,"M 1.6 - 65 km ENE of Pedro Bay, Alaska"
1.9,-147.6931,60.7927,"M 1.9 - 54 km E of Whittier, Alaska"
2.56,-67.0906666666667,17.978,"M 2.6 - 4 km W of La Parguera, Puerto Rico"
1.25,-117.165,33.993,"M 1.3 - 7km SSE of Redlands, CA"
2.76,-117.1686667,33.9906667,"M 2.8 - 7km S of Redlands, CA"
2.0,-121.5093333,35.8093333,"M 2.0 - 24km SSE of Lopez Point, CA"
2.3,-149.5455,62.0446,"M 2.3 - 20 km SE of Susitna North, Alaska"
1.4,-150.2887,61.2474,"M 1.4 - 20 km SW of Point MacKenzie, Alaska"
1.1,-151.7612,62.6226,"M 1.1 - 53 km WNW of Petersville, Alaska"
1.44,-122.8095,38.8225,"M 1.4 - 7km NW of The Geysers, CA"
1.8,-110.3068333,39.4203333,"M 1.8 - 16 km SSE of Sunnyside, Utah"
2.0,-118.3554,38.2519,"M 2.0 - 26 km SW of Mina, Nevada"
1.81,-115.1801667,44.2778333,"M 1.8 - 20 km WNW of Stanley, Idaho"
2.1,-150.5463,61.7276,"M 2.1 - 20 km N of Susitna, Alaska"
1.76,-110.2948333,39.4166667,"M 1.8 - 16 km SSE of Sunnyside, Utah"
2.07,-155.389663696289,19.2383327484131,"M 2.1 - 10 km ENE of Pāhala, Hawaii"
4.07,-68.8535,18.6188,"M 4.1 - 13 km ENE of Guaymate, Dominican Republic"
4.8,-173.7828,-16.4839,"M 4.8 - 58 km S of Hihifo, Tonga"
1.8,-115.5308333,32.6958333,"M 1.8 - 4km WNW of Calexico, CA"
4.7,-25.1777,-58.5247,M 4.7 - South Sandwich Islands region
1.6,-78.1688,43.4704,"M 1.6 - 23 km NE of Lyndonville, New York"
2.59,-154.974,19.7465,"M 2.6 - 12 km E of Hilo, Hawaii"
1.21,-122.821,38.8076667,"M 1.2 - 6km WNW of The Geysers, CA"
1.5,-150.1773,63.1377,"M 1.5 - 67 km WSW of Cantwell, Alaska"
1.4,-150.3816,63.365,"M 1.4 - 69 km ESE of Denali National Park, Alaska"
2.26,-155.399673461914,19.246166229248,"M 2.3 - 9 km ENE of Pāhala, Hawaii"
1.4,-118.7481,38.0916,"M 1.4 - 35 km E of Mono City, California"
1.7,-150.0747,61.3648,"M 1.7 - 5 km W of Point MacKenzie, Alaska"
2.1,-104.3081139,31.65991147,"M 2.1 - 57 km S of Whites City, New Mexico"
1.11,-122.7614975,38.8151665,"M 1.1 - 3km WSW of Cobb, CA"
2.07,-66.6893333333333,18.0191666666667,"M 2.1 - 3 km SSE of Tallaboa Alta, Puerto Rico"
1.82000005,-155.386993408203,19.1315002441406,"M 1.8 - 12 km SE of Pāhala, Hawaii"
4.1,-69.5243,-18.0631,"M 4.1 - 56 km SE of Palca, Peru"
4.5,-26.0155,-57.41,M 4.5 - South Sandwich Islands region
1.24,-97.72516667,35.94933333,"M 1.2 - 11 km W of Crescent, Oklahoma"
1.44,-114.4383333,44.4041667,"M 1.4 - 16 km N of Clayton, Idaho"
1.17,-116.2108333,33.0506667,"M 1.2 - 13km SW of Ocotillo Wells, CA"
2.1,-150.9552,61.6411,"M 2.1 - 25 km WNW of Susitna, Alaska"
1.4,-117.653,35.8256667,"M 1.4 - 23km N of Ridgecrest, CA"
0.97,-117.6528333,35.8245,"M 1.0 - 23km N of Ridgecrest, CA"
4.3,77.9888,35.9335,"M 4.3 - 155 km NE of Thang, India"
2.46,-115.5333333,32.6956667,"M 2.5 - 4km WNW of Calexico, CA"
5.6,-72.0616,-15.7366,"M 5.6 - 5 km E of Huambo, Peru"
1.21,-97.72666667,35.94916667,"M 1.2 - 11 km W of Crescent, Oklahoma"
1.38,-97.72333333,35.9475,"M 1.4 - 11 km W of Crescent, Oklahoma"
1.4,-152.5986,62.8297,"M 1.4 - 90 km SSW of Denali National Park, Alaska"
4.4,-25.204,-58.6233,M 4.4 - South Sandwich Islands region
0.97,-117.7605,35.3556667,"M 1.0 - 12km W of Johannesburg, CA"
2.68,-115.5321667,32.6946667,"M 2.7 - 4km WNW of Calexico, CA"
0.98,-116.9263333,33.4293333,"M 1.0 - 6km WSW of Aguanga, CA"
1.55,-110.311,39.4233333,"M 1.6 - 15 km SSE of Sunnyside, Utah"
1.91999996,-155.38850402832,19.2336673736572,"M 1.9 - 10 km ENE of Pāhala, Hawaii"
0.96,-116.5213333,34.0656667,"M 1.0 - 6km ENE of Morongo Valley, CA"
1.1,-151.2972,61.1671,"M 1.1 - 11 km WNW of Beluga, Alaska"
1.93,-155.081665039062,19.36549949646,"M 1.9 - 12 km SSE of Fern Forest, Hawaii"
4.4,144.683,-3.9725,"M 4.4 - 69 km E of Angoram, Papua New Guinea"
4.1,-72.0767,-16.1641,"M 4.1 - 17 km SSW of Lluta, Peru"
1.5,-150.8118,62.6702,"M 1.5 - 19 km N of Petersville, Alaska"
2.12,-118.9681667,38.0568333,"M 2.1 - 17km NE of Lee Vining, CA"
1.9,-110.3041667,39.4206667,"M 1.9 - 16 km SSE of Sunnyside, Utah"
1.8,-154.4002,59.3168,"M 1.8 - 25 km ESE of Kokhanok, Alaska"
1.4,-118.1836,38.1636,"M 1.4 - 26 km SSW of Mina, Nevada"
4.5,106.8659,-7.8224,"M 4.5 - 93 km SW of Banjar, Indonesia"
4.6,-28.2669,0.4546,M 4.6 - central Mid-Atlantic Ridge
1.18,-117.5755,35.7728333,"M 1.2 - 16km W of Searles Valley, CA"
1.1,-168.170333333333,53.3541666666667,"M 1.1 - 65 km NE of Nikolski, Alaska"
1.97,-66.9451666666667,18.122,"M 2.0 - 5 km NNE of Sabana Grande, Puerto Rico"
1.73,-121.0611667,36.5238333,"M 1.7 - 7km E of Pinnacles, CA"
4.1,77.9477,35.9093,"M 4.1 - 151 km NE of Thang, India"
1.24,-117.8768333,36.1045,"M 1.2 - 9km NE of Coso Junction, CA"
4.3,-25.4941,-57.9577,M 4.3 - South Sandwich Islands region
1.9,-117.9861,38.1515,"M 1.9 - 28 km SSE of Mina, Nevada"
2.19,-119.2178333,34.5031667,"M 2.2 - 6km NNE of Ojai, CA"
1.0,-119.5229,38.522,"M 1.0 - 4 km W of Walker, California"
2.17,-155.387329101562,19.2345008850098,"M 2.2 - 10 km ENE of Pāhala, Hawaii"
2.1,-156.9192,58.2905,M 2.1 - Alaska Peninsula
4.5,-177.6261,-18.8763,M 4.5 - Fiji region
4.5,137.2816,-2.7655,"M 4.5 - 208 km ENE of Nabire, Indonesia"
5.3,107.0385,-7.6382,"M 5.3 - 65 km SW of Banjar, Indonesia"
1.05,-113.1838333,37.6846667,"M 1.1 - 10 km W of Cedar City, Utah"
4.2,97.5769,0.3553,"M 4.2 - 203 km SW of Sibolga, Indonesia"
4.7,119.3363,14.1097,"M 4.7 - 80 km WNW of Cabra, Philippines"
4.9,-174.5388,-18.1784,"M 4.9 - 78 km NW of Neiafu, Tonga"
2.0,-104.2227485,31.6144186,M 2.0 - western Texas
1.88,-123.5768333,39.7461667,"M 1.9 - 10km NW of Laytonville, CA"
2.37,-66.8446666666667,18.0321666666667,"M 2.4 - 0 km ESE of Yauco, Puerto Rico"
4.6,25.2917,34.9588,"M 4.6 - 13 km ESE of Pýrgos, Greece"
1.3,-117.591,36.889,"M 1.3 - 51 km NNE of Keeler, California"
4.2,142.6419,37.6639,"M 4.2 - 144 km SE of Ishinomaki, Japan"
1.97,-116.2031667,32.5116667,"M 2.0 - 27km ESE of Campo, CA"
1.49,-110.3026667,39.4193333,"M 1.5 - 16 km SSE of Sunnyside, Utah"
4.3,129.8357,-6.5958,M 4.3 - Banda Sea
2.3,-149.7661,62.9308,"M 2.3 - 56 km NNE of Chase, Alaska"
1.5,-146.4145,61.6065,"M 1.5 - 46 km SSE of Nelchina, Alaska"
2.34,-66.9685,17.9365,"M 2.3 - 7 km WSW of Guánica, Puerto Rico"
1.4,-118.9149,38.4145,"M 1.4 - 28 km WSW of Hawthorne, Nevada"
1.79999995,-155.459335327148,19.1590003967285,"M 1.8 - 5 km SSE of Pāhala, Hawaii"
1.95000005,-155.460327148438,19.1474990844727,"M 2.0 - 6 km SSE of Pāhala, Hawaii"
4.6,119.4496,14.0863,"M 4.6 - 68 km WNW of Cabra, Philippines"
5.4,-175.7908,-20.0225,"M 5.4 - 138 km NNW of Nuku‘alofa, Tonga"
2.21,-108.9305,38.2753333,M 2.2 - Colorado
4.3,120.8245,22.1546,"M 4.3 - 18 km NNE of Hengchun, Taiwan"
2.16,-66.8526666666667,17.9391666666667,"M 2.2 - 5 km SE of Maria Antonia, Puerto Rico"
5.2,119.2854,14.117,"M 5.2 - 86 km WNW of Cabra, Philippines"
